tweet_id,Retweets_count,Favorites_count,Date_time
793271401113350145,2389,8700,2016-11-01 02:00:14
793256262322548741,8323,19981,2016-11-01 01:00:05
793241302385262592,3292,10510,2016-11-01 00:00:38
793226087023144960,2882,9821,2016-10-31 23:00:11
793210959003287553,2791,8921,2016-10-31 22:00:04
793195938047070209,5619,15252,2016-10-31 21:00:23
793180763617361921,1997,6932,2016-10-31 20:00:05
793165685325201412,2781,9380,2016-10-31 19:00:10
793150605191548928,1703,6178,2016-10-31 18:00:14
793135492858580992,2495,6405,2016-10-31 17:00:11
793120401413079041,3921,12651,2016-10-31 16:00:13
792913359805018113,3973,14331,2016-10-31 02:17:31
792883833364439040,4263,11303,2016-10-31 00:20:11
792773781206999040,1677,7356,2016-10-30 17:02:53
792394556390137856,4290,13418,2016-10-29 15:55:58
792050063153438720,1789,7142,2016-10-28 17:07:05
791821351946420224,21058,0,2016-10-28 01:58:16
791784077045166082,9543,0,2016-10-27 23:30:09
791780927877898241,3813,0,2016-10-27 23:17:38
791774931465953280,22137,45090,2016-10-27 22:53:48
791672322847637504,3125,11741,2016-10-27 16:06:04
791406955684368384,4103,13148,2016-10-26 22:31:36
791312159183634433,2529,8756,2016-10-26 16:14:55
791026214425268224,4086,0,2016-10-25 21:18:40
790987426131050500,2132,9815,2016-10-25 18:44:32
790946055508652032,4689,16654,2016-10-25 16:00:09
790723298204217344,2303,0,2016-10-25 01:14:59
790698755171364864,1923,8208,2016-10-24 23:37:28
790581949425475584,7120,20652,2016-10-24 15:53:19
790337589677002753,1879,7810,2016-10-23 23:42:19
790277117346975746,3174,12551,2016-10-23 19:42:02
790227638568808452,3557,0,2016-10-23 16:25:25
789986466051088384,2303,9237,2016-10-23 00:27:05
789960241177853952,4110,0,2016-10-22 22:42:52
789903600034189313,4126,10334,2016-10-22 18:57:48
789628658055020548,1763,7482,2016-10-22 00:45:17
789599242079838210,1922,6737,2016-10-21 22:48:24
789530877013393408,3366,11715,2016-10-21 18:16:44
789314372632018944,2294,8645,2016-10-21 03:56:25
789280767834746880,4913,0,2016-10-21 01:42:53
789268448748703744,2602,9116,2016-10-21 00:53:56
789137962068021249,2785,9711,2016-10-20 16:15:26
788908386943430656,12453,27419,2016-10-20 01:03:11
788765914992902144,10256,27304,2016-10-19 15:37:03
788552643979468800,7150,0,2016-10-19 01:29:35
788412144018661376,5251,15530,2016-10-18 16:11:17
788178268662984705,2095,7223,2016-10-18 00:41:57
788150585577050112,1277,6106,2016-10-17 22:51:57
788070120937619456,3427,0,2016-10-17 17:32:13
788039637453406209,1311,6118,2016-10-17 15:31:05
787810552592695296,3041,8608,2016-10-17 00:20:47
787717603741622272,2766,10254,2016-10-16 18:11:26
787397959788929025,2840,10861,2016-10-15 21:01:17
787322443945877504,1736,7756,2016-10-15 16:01:13
787111942498508800,6726,0,2016-10-15 02:04:45
786963064373534720,7957,26623,2016-10-14 16:13:10
786729988674449408,2420,0,2016-10-14 00:47:00
786709082849828864,6096,18190,2016-10-13 23:23:56
786664955043049472,2536,10562,2016-10-13 20:28:35
786595970293370880,3116,9432,2016-10-13 15:54:28
786363235746385920,3482,10858,2016-10-13 00:29:39
786286427768250368,2820,7958,2016-10-12 19:24:27
786233965241827333,4706,15205,2016-10-12 15:55:59
786051337297522688,154,1424,2016-10-12 03:50:17
786036967502913536,6981,0,2016-10-12 02:53:11
785927819176054784,3167,11363,2016-10-11 19:39:28
785872687017132033,1801,6681,2016-10-11 16:00:24
785639753186217984,2233,7836,2016-10-11 00:34:48
785533386513321988,1988,9081,2016-10-10 17:32:08
785515384317313025,1253,6108,2016-10-10 16:20:36
785264754247995392,1617,7242,2016-10-09 23:44:41
785170936622350336,4802,11988,2016-10-09 17:31:53
784826020293709826,3236,10085,2016-10-08 18:41:19
784517518371221505,2521,8943,2016-10-07 22:15:26
784431430411685888,1265,5699,2016-10-07 16:33:21
784183165795655680,7998,20002,2016-10-07 00:06:50
784057939640352768,11035,29674,2016-10-06 15:49:14
783839966405230592,10719,29929,2016-10-06 01:23:05
783821107061198850,1958,7337,2016-10-06 00:08:09
783695101801398276,3193,10439,2016-10-05 15:47:27
783466772167098368,2229,8422,2016-10-05 00:40:09
783391753726550016,5437,16825,2016-10-04 19:42:03
783347506784731136,5504,0,2016-10-04 16:46:14
783334639985389568,11595,29023,2016-10-04 15:55:06
783085703974514689,2190,8130,2016-10-03 23:25:55
782969140009107456,7329,24031,2016-10-03 15:42:44
782747134529531904,1404,7437,2016-10-03 01:00:34
782722598790725632,5360,17201,2016-10-02 23:23:04
782598640137187329,1869,7755,2016-10-02 15:10:30
782305867769217024,5515,16570,2016-10-01 19:47:08
782021823840026624,6150,0,2016-10-01 00:58:26
781955203444699136,3346,11087,2016-09-30 20:33:43
781661882474196992,2702,10386,2016-09-30 01:08:10
781655249211752448,1124,3971,2016-09-30 00:41:48
781524693396357120,5527,20659,2016-09-29 16:03:01
781308096455073793,2538,7116,2016-09-29 01:42:20
781251288990355457,2067,8389,2016-09-28 21:56:36
781163403222056960,2735,9760,2016-09-28 16:07:23
780931614150983680,7248,21529,2016-09-28 00:46:20
780858289093574656,1994,7155,2016-09-27 19:54:58
780800785462489090,1294,5455,2016-09-27 16:06:28
780601303617732608,3347,12037,2016-09-27 02:53:48
780543529827336192,1738,6266,2016-09-26 23:04:13
780496263422808064,3654,0,2016-09-26 19:56:24
780476555013349377,112,0,2016-09-26 18:38:05
780459368902959104,1070,5266,2016-09-26 17:29:48
780192070812196864,2226,8665,2016-09-25 23:47:39
780092040432480260,2285,0,2016-09-25 17:10:10
780074436359819264,4915,12099,2016-09-25 16:00:13
779834332596887552,6981,18770,2016-09-25 00:06:08
779377524342161408,3093,8734,2016-09-23 17:50:56
779124354206535695,18111,0,2016-09-23 01:04:56
779056095788752897,4498,14656,2016-09-22 20:33:42
778990705243029504,7135,19827,2016-09-22 16:13:51
778774459159379968,9787,0,2016-09-22 01:54:34
778764940568104960,360,861,2016-09-22 01:16:45
778748913645780993,1296,6847,2016-09-22 00:13:04
778650543019483137,1484,5725,2016-09-21 17:42:10
778624900596654080,1003,4605,2016-09-21 16:00:17
778408200802557953,4279,13540,2016-09-21 01:39:11
778396591732486144,12098,0,2016-09-21 00:53:04
778383385161035776,1092,5792,2016-09-21 00:00:35
778286810187399168,3257,10298,2016-09-20 17:36:50
778039087836069888,2614,8446,2016-09-20 01:12:28
778027034220126208,1591,6511,2016-09-20 00:24:34
777953400541634568,3494,0,2016-09-19 19:31:59
777885040357281792,1615,6303,2016-09-19 15:00:20
777684233540206592,2916,11150,2016-09-19 01:42:24
777641927919427584,4193,0,2016-09-18 22:54:18
777621514455814149,2481,8667,2016-09-18 21:33:11
777189768882946048,4268,14157,2016-09-17 16:57:35
776819012571455488,13540,0,2016-09-16 16:24:19
776813020089548800,1197,4841,2016-09-16 16:00:31
776477788987613185,2746,8763,2016-09-15 17:48:25
776249906839351296,9013,0,2016-09-15 02:42:54
776218204058357768,15677,29648,2016-09-15 00:36:55
776201521193218049,2500,9538,2016-09-14 23:30:38
776113305656188928,4321,11670,2016-09-14 17:40:06
776088319444877312,151,1822,2016-09-14 16:00:49
775898661951791106,16348,0,2016-09-14 03:27:11
775842724423557120,2628,11622,2016-09-13 23:44:54
775733305207554048,3953,13768,2016-09-13 16:30:07
775729183532220416,4551,12898,2016-09-13 16:13:44
775364825476165632,2928,7331,2016-09-12 16:05:54
775350846108426240,3868,10085,2016-09-12 15:10:21
775085132600442880,4680,15431,2016-09-11 21:34:30
774757898236878852,1770,8535,2016-09-10 23:54:11
774639387460112384,1711,6673,2016-09-10 16:03:16
774314403806253056,5454,21591,2016-09-09 18:31:54
773985732834758656,3820,10645,2016-09-08 20:45:53
773922284943896577,1736,6342,2016-09-08 16:33:46
773704687002451968,1610,6534,2016-09-08 02:09:06
773670353721753600,1297,5306,2016-09-07 23:52:41
773547596996571136,6072,21937,2016-09-07 15:44:53
773336787167145985,5004,0,2016-09-07 01:47:12
773308824254029826,7399,23098,2016-09-06 23:56:05
773247561583001600,3223,9386,2016-09-06 19:52:39
773191612633579521,4070,9900,2016-09-06 16:10:20
772877495989305348,3829,8473,2016-09-05 19:22:09
772826264096874500,2326,7967,2016-09-05 15:58:34
772615324260794368,3347,0,2016-09-05 02:00:22
772581559778025472,1682,6425,2016-09-04 23:46:12
772193107915964416,1370,5983,2016-09-03 22:02:38
772152991789019136,1120,3767,2016-09-03 19:23:13
772117678702071809,732,3742,2016-09-03 17:02:54
772114945936949249,464,2702,2016-09-03 16:52:02
772102971039580160,933,3960,2016-09-03 16:04:27
771908950375665664,1875,6519,2016-09-03 03:13:29
771770456517009408,3332,11889,2016-09-02 18:03:10
771500966810099713,2579,8185,2016-09-02 00:12:18
771380798096281600,5004,10375,2016-09-01 16:14:48
771171053431250945,7351,0,2016-09-01 02:21:21
771136648247640064,2887,9058,2016-09-01 00:04:38
771102124360998913,1421,6177,2016-08-31 21:47:27
771014301343748096,1636,6803,2016-08-31 15:58:28
770787852854652928,1188,4884,2016-08-31 00:58:39
770772759874076672,1402,5124,2016-08-30 23:58:40
770655142660169732,1750,7267,2016-08-30 16:11:18
770414278348247044,2075,6274,2016-08-30 00:14:12
770293558247038976,1451,6163,2016-08-29 16:14:30
770093767776997377,3010,0,2016-08-29 03:00:36
770069151037685760,2270,7518,2016-08-29 01:22:47
769940425801170949,9424,30995,2016-08-28 16:51:16
769695466921623552,1663,6355,2016-08-28 00:37:54
769335591808995329,7632,0,2016-08-27 00:47:53
769212283578875904,1693,5340,2016-08-26 16:37:54
768970937022709760,6414,14195,2016-08-26 00:38:52
768909767477751808,2629,0,2016-08-25 20:35:48
768855141948723200,873,4146,2016-08-25 16:58:45
768609597686943744,1177,4071,2016-08-25 00:43:02
768596291618299904,1268,4989,2016-08-24 23:50:10
768554158521745409,5752,0,2016-08-24 21:02:45
768473857036525572,3366,13490,2016-08-24 15:43:39
768193404517830656,3494,10745,2016-08-23 21:09:14
767884188863397888,1363,4701,2016-08-23 00:40:31
767754930266464257,5321,15840,2016-08-22 16:06:54
767500508068192258,2313,7420,2016-08-21 23:15:55
767191397493538821,3705,12176,2016-08-21 02:47:37
767122157629476866,2817,10078,2016-08-20 22:12:29
766864461642756096,5552,0,2016-08-20 05:08:29
766793450729734144,1340,4992,2016-08-20 00:26:19
766714921925144576,374,2590,2016-08-19 19:14:16
766693177336135680,783,3968,2016-08-19 17:47:52
766423258543644672,1562,5931,2016-08-18 23:55:18
766313316352462849,1866,6709,2016-08-18 16:38:26
766078092750233600,2582,0,2016-08-18 01:03:45
766069199026450432,841,4177,2016-08-18 00:28:24
766008592277377025,492,3697,2016-08-17 20:27:34
765719909049503744,2128,7143,2016-08-17 01:20:27
765669560888528897,1213,5128,2016-08-16 22:00:23
765395769549590528,3346,26344,2016-08-16 03:52:26
765371061932261376,2138,6985,2016-08-16 02:14:15
765222098633691136,3347,11497,2016-08-15 16:22:20
764857477905154048,1757,6374,2016-08-14 16:13:27
764259802650378240,1481,5949,2016-08-13 00:38:30
763956972077010945,54,755,2016-08-12 04:35:10
763837565564780549,4086,12411,2016-08-11 20:40:41
763183847194451968,1448,5316,2016-08-10 01:23:03
763167063695355904,2954,0,2016-08-10 00:16:21
763103485927849985,2270,7285,2016-08-09 20:03:43
762699858130116608,3557,11979,2016-08-08 17:19:51
762471784394268675,6313,11085,2016-08-08 02:13:34
762464539388485633,4110,10163,2016-08-08 01:44:46
762316489655476224,1101,4743,2016-08-07 15:56:28
762035686371364864,15302,31450,2016-08-06 21:20:40
761976711479193600,1977,5331,2016-08-06 17:26:19
761750502866649088,3850,0,2016-08-06 02:27:27
761745352076779520,853,4217,2016-08-06 02:06:59
761672994376806400,28605,48833,2016-08-05 21:19:27
761599872357261312,1179,4078,2016-08-05 16:28:54
761371037149827077,17773,0,2016-08-05 01:19:35
761334018830917632,1431,5136,2016-08-04 22:52:29
761292947749015552,1071,4430,2016-08-04 20:09:17
761227390836215808,1541,5259,2016-08-04 15:48:47
761004547850530816,3427,11183,2016-08-04 01:03:17
760893934457552897,957,3766,2016-08-03 17:43:45
760656994973933572,1880,6504,2016-08-03 02:02:14
760641137271070720,1277,4919,2016-08-03 00:59:13
760539183865880579,3557,7465,2016-08-02 18:14:06
760521673607086080,1369,4161,2016-08-02 17:04:31
760290219849637889,11270,26446,2016-08-02 01:44:48
760252756032651264,855,3901,2016-08-01 23:15:56
760190180481531904,1765,5618,2016-08-01 19:07:17
760153949710192640,30,0,2016-08-01 16:43:19
759943073749200896,2042,5877,2016-08-01 02:45:22
759923798737051648,5552,14496,2016-08-01 01:28:46
759846353224826880,1932,6648,2016-07-31 20:21:02
759793422261743616,1873,5869,2016-07-31 16:50:42
759557299618865152,1167,4622,2016-07-31 01:12:26
